"FNO","NAME","TYPE","PHONE","ADDRESS","SCORE","THEME","POSTER","IMAGES","TIME","PARKING","CONTENT","HIT","PRICE","JJIMCOUNT","REPLYCOUNT","LIKECOUNT","RDAYS"
2026,"소영횟집","한식-해물요리","(033) 682-1929","강원 고성군 거진읍 거진리 29-1",4.2,"가족외식 , 어른과 함께라면 , 일상데이트 , 주차공간 , 회 , 구이/탕 , 대게/랍스터/킹크랩 , 전복&소라 , 기타 해산물 , 맥주 , 소주 , 국물요리 , 매운음식 , 죽","/restaurant/restimg/009/zzmenuimg/h20175925_z.jpg","/restaurant/restimg/009/menuimg/h20175925.jpg,/restaurant/restimg/009/menuimg/h20175926.jpg,/restaurant/restimg/009/menuimg/h20175927.jpg,/restaurant/restimg/009/menuimg/h20175928.jpg,/restaurant/restimg/009/menuimg/h20175929.jpg,/restaurant/restimg/009/menuimg/h20175930.jpg,/restaurant/restimg/009/h201759a.jpg","07:00 ~ 23:00","10대, 주차방법: 무료, 주차장소: 업소앞","도치알탕이 맛있는 ‘소영횟집’. 거진항에 위치한 많은 가게들 중에서도 맛집으로 소문난 ‘소영횟집’은 전용 주차장까지 있어서 이용하기에 편안하다. 내부는 단체회식도 가능할 만큼 넓고 쾌적한 편이다. 알이 크고 실한 도치와 푸짐한 재료들이 들어간 도치알탕은 이 곳의 대표메뉴이다. 도치알탕은 국물이 시원하고 깊어서 많은 사람들에게 인기를 받고있다. 따뜻한 국물을 한숟가락 먹으면 이 곳을 다시 찾게 될 것이다. 얼큰하고 시원한 도치알탕이 생각난다면 ‘소영횟집’에 방문해 보는 건 어떨까.",0,"30,000 ~ 50,000원",0,0,0,3456789101114151618222426272931
2027,"북촌순두부&보쌈 논현본점","한식-족발/보쌈","(02) 549-2792","서울 강남구 논현동 122-8 107호",3.8,"가족외식 , 어른과 함께라면 , 아이와 함께라면 , 술 마시는 친구와 함께 , 일상데이트 , 점심식사 , 비오는날 , 보쌈 , 족발 , 새우 , 두부요리","/restaurant/restimg/002/zzmenuimg/h12046210_z.jpg","/restaurant/restimg/002/menuimg/h12046210.jpg,/restaurant/restimg/002/menuimg/h12046232.jpg,/restaurant/restimg/002/menuimg/h12046243.jpg,/restaurant/restimg/002/menuimg/h1204621.jpg,/restaurant/restimg/002/menuimg/h1204622.jpg,/restaurant/restimg/002/menuimg/h1204623.jpg,/restaurant/restimg/002/h120462a.jpg","17:30 ~ 02:00 평일 17:30~02:00 토요일 17:00~02:00","5대, 주차방법: 무료, 주차장소: 전용","한 끼 식사로 무릉도원이 펼쳐지는 ‘북촌순두부&보쌈 논현본점’을 소개한다. 매콤하고 시원한 국물의 순두부에 날계란을 톡 터뜨려 든든한 한 끼 식사를 할 수 있는 이곳은 다양한 순두부 메뉴와 보쌈까지 먹을 수 있다. 얼큰한 순두부와 보쌈이 함께 나오는 세트메뉴는 두 가지 메뉴 다 맛볼 수 있는 알찬 구성이라 인기가 많다. 순두부찌개를 다 먹은 후 돌솥에 물을 부어 누룽지로 만들어 먹어도 된다. 특히 보쌈은 촉촉하고 야들야들한 식감이 일품이라 식사와 안주로도 손색이 없어 낮에도 반주하는 손님들에게 인기 만점이다. 기름기 쫙 뺀 훈제 보쌈과 얼큰한 순두부찌개가 먹고 싶다면 이곳을 방문해보자.",0,"5,000 ~ 10,000원",0,0,0,5681214151819212931
2028,"풍림다방","카페/주점-커피전문","(010) 5775-7401","제주 제주시 구좌읍 평대리 1947-5",4,"어른과 함께라면 , 술 못마시는 친구와 함께 , 일상데이트 , 비오는날 , 전망 좋은 곳 , 드라이브 , 로스팅&핸드드립 카페 , 베이커리 , 수요미식회 , 제주 성산 일출축제","/restaurant/restimg/005/zzmenuimg/d6006354_z.jpg","/restaurant/restimg/005/menuimg/d6006354.jpg,/restaurant/restimg/005/menuimg/d60063513.jpg,/restaurant/restimg/005/menuimg/d60063514.jpg,/restaurant/restimg/005/menuimg/d6006351.jpg,/restaurant/restimg/005/menuimg/d6006352.jpg,/restaurant/restimg/005/menuimg/d6006353.jpg,/restaurant/restimg/005/d600635a.jpg","10:00 ~ 20:00 자세히보기","주차안됨","최고의 커피 맛을 자랑하는 ‘풍림다방’. 얼마 전 방송에 나와 더욱 유명해진 ‘풍림다방’은 제주도 해안도로와 어울리는 돌담집의 모습을 갖추고 있다. 핸드드립으로 커피를 내려 시간은 조금 걸리지만 그 맛과 향은 줄을 서서 맛볼 정도로 최고이다. 풍부한 맛이 느껴지는 커피는 한 번 맛보면 계속 생각난다. 제주도의 바다를 바라보며, 향긋한 커피를 즐기고 싶다면 ‘풍림다방’에 방문해 보는 것은 어떨까.",0,"5,000 ~ 10,000원",0,0,0,178161920232426272831
2174,"유키야마","일식-생선회","(033) 631-3711","강원 속초시 교동 968-9",3.9,"어른과 함께라면 , 술 마시는 친구와 함께 , 특별한 날엔 , 접대 , 포장 가능 , 회 , 참치 , 사케/고량주/기타 , 무한리필","/restaurant/restimg/001/zzmenuimg/j2003617_z.jpg","/restaurant/restimg/001/menuimg/j2003617.jpg,/restaurant/restimg/001/menuimg/j20036118.jpg,/restaurant/restimg/001/menuimg/j20036119.jpg,/restaurant/restimg/001/menuimg/j20036120.jpg,/restaurant/restimg/001/menuimg/j2003611.jpg,/restaurant/restimg/001/menuimg/j2003612.jpg,/restaurant/restimg/001/j200361a.jpg","11:00 ~ 23:00","주차안됨","속초 먹거리촌에 위치한 ‘유키야마’는 신선한 참치를 맛볼 수 있는 참치전문점이다. 대나무 장식과 사케들로 장식된 일본풍의 인테리어가 돋보이는 곳. 이 곳에서는 다양한 스끼다시 뿐만 아니라 참치를 무한리필로 먹을 수 있어 비교적 저렴한 가격에 푸짐하게 먹을 수 있다는 장점이 있다. 특별한 날 혹은 소중한 사람과 함께하는 식사라면 ‘유키야마’에 방문해보는 것은 어떨까.",0,"50,000 ~ 70,000원",0,0,0,457812172226293031
2175,"김정옥할머니순두부 본점","한식","(033) 636-9877","강원 속초시 노학동 1011-51",2.4,"가족외식 , 어른과 함께라면 , 점심식사 , 주차공간 , 맥주 , 소주 , 국물요리 , 밥 , 속초 설악산","/restaurant/restimg/008/zzmenuimg/h2012683_z.jpg","/restaurant/restimg/008/menuimg/h2012683.jpg,/restaurant/restimg/008/menuimg/h2012682.jpg,/restaurant/restimg/008/menuimg/h20126818.jpg,/restaurant/restimg/008/menuimg/h20126817.jpg,/restaurant/restimg/008/menuimg/h20126819.jpg,/restaurant/restimg/008/menuimg/h2012681.jpg,/restaurant/restimg/008/h201268a.jpg","07:00 ~ 20:00","10대, 주차방법: 무료, 주차장소: 업소앞","순두부를 주문하면 비지찌개가 같이 나온다. 멸치와 된장찌개의 느낌이 나는 비지찌개와 순두부를 같이 먹어주면 어머니, 아버지들이 찾는 고향의 맛이 난다. 자극적인 음식을 싫어하는 사람들에게 추천하는 음식점으로써 100%국산콩으로 두부를 직접 만들어낸다. 점심시간에는 사람이 많아서 단체 손님일 경우 예약을 미리 필수로 해두는 것이 중요하다.",0,"20,000 ~ 30,000원",0,0,0,23478101114172122232426282930
2031,"장인족발 평택점","한식-족발/보쌈","(031) 653-2933","경기 평택시 합정동 912-11",3.6,"가족외식 , 어른과 함께라면 , 아이와 함께라면 , 술 마시는 친구와 함께 , 일상데이트 , 포장 가능 , 족발 , 맥주 , 소주 , 한식 면요리","/restaurant/restimg/008/zzmenuimg/h4934583_z.jpg","/restaurant/restimg/008/menuimg/h4934583.jpg,/restaurant/restimg/008/menuimg/h4934585.jpg,/restaurant/restimg/008/menuimg/h4934586.jpg,/restaurant/restimg/008/menuimg/h4934587.jpg,/restaurant/restimg/008/menuimg/h4934581.jpg,/restaurant/restimg/008/menuimg/h4934582.jpg,/restaurant/restimg/008/h493458a.jpg","16:00 ~ 03:00","주차안됨","송탄에서 족발로 유명한 가족외식으로 딱 좋은 ‘장인족발 평택점’ 메뉴는 앞다리 뒷다리 그리고 쟁반국수가있다. 포장은 할인되니 집에서도 이 맛을 느껴보는것도 좋을것같다. 기본 밑반찬엔 부추무침과 무김치가 나오는데 족발과 환상의 궁합이다. 매장에서 당일 생족을 삶아 장인족발의 족발맛은 부드럽고 먹기좋다. 족발장인의 솜씨를 맛보고 싶다면 평택 맛집 ‘장인족발’ 을 추천한다. * 방문 포장시 3,000원 할인 ** 평택 전 지역 배달 가능",0,"20,000 ~ 30,000원",0,0,0,1511121415161719212425272829
2032,"월남쌈김상사 본점","한식-샤브샤브","(041) 577-9249","충남 천안시 동남구 다가동 405-6",4.3,"가족외식 , 어른과 함께라면 , 아이와 함께라면 , 일상데이트 , 점심식사 , 삼겹살 , 샤브샤브 , 무한리필","/restaurant/restimg/002/zzmenuimg/h3024724_z.jpg","/restaurant/restimg/002/menuimg/h3024724.jpg,/restaurant/restimg/002/menuimg/h3024728.jpg,/restaurant/restimg/002/menuimg/h30247214.jpg,/restaurant/restimg/002/menuimg/h3024721.jpg,/restaurant/restimg/002/menuimg/h3024722.jpg,/restaurant/restimg/002/menuimg/h3024723.jpg,/restaurant/restimg/002/h302472a.jpg","11:00 ~ 22:00 20:30 이후부터는 입장불가 자세히보기","30대, 주차방법: 무료, 주차장소: 업소앞","월남쌈을 전문으로 먹을 수 있고 프랜차이즈로도 유명한 다가동의 월남쌈김상사 본점을 소개한다. 웰빙이라는 컨셉으로 가지고 월남쌈과 함께 여러가지 신선한 웰빙 야채를 맛 볼 수 있도록 항상 사장님이 노력하신다. 소스도 손님들의 입맛에 맞게 항상 매일같이 연구하시고 새로운 소스도 개발한다고 한다. 남녀노소 모두 좋아하는 다양한 메뉴를 만드는 목표에 맞게 연령층이 다양하게 모두가 다 즐길 수 있는 식당이라는 것을 알 수 있다. 그리고 무엇보다 쇠고기와 삼겹살 그리고 야채까지 무한리필 할 수 있는 것이 최대의 장점이다.",0,"10,000 ~ 20,000원",0,0,0,24510111314162025262728
2033,"리골레토시카고피자 보정점","패스트푸드-피자","(031) 264-8100","경기 용인시 기흥구 보정동 1186-11",4,"가족외식 , 술 마시는 친구와 함께 , 일상데이트 , 야외테라스 , 주차공간 , 포장 가능 , 맥주 , 양식 면요리 , Italian , 피맥(피자&맥주)","/restaurant/restimg/004/zzmenuimg/f40063411_z.jpg","/restaurant/restimg/004/menuimg/f40063411.jpg,/restaurant/restimg/004/menuimg/f40063436.jpg,/restaurant/restimg/004/menuimg/f40063442.jpg,/restaurant/restimg/004/menuimg/f40063443.jpg,/restaurant/restimg/004/menuimg/f4006341.jpg,/restaurant/restimg/004/menuimg/f4006342.jpg,/restaurant/restimg/004/f400634a.jpg","11:30 ~ 24:00","주차안됨","보정동 카페거리에 위치한 ‘리골레토시카고피자’를 소개한다. 두툼한 피자 도우와 치즈가 특징인 시카고 피자는 술한잔을 곁들이려는 연인들과 친구들로 항상 젊은 에너지를 발산한다. 방금 구워낸 피자를 들어올리면 녹아버린 치즈가 주르륵 흐르는걸 볼 수 있다. 양도 정말 많아서 둘이서 먹기 버거울 정도로 많이 주기 때문에 아깝다는 생각이 전혀 들지 않는 곳이다. 보정동 카페거리에 들른다면 ‘리골레토시카고피자’에 방문해보는 건 어떨까.",0,"10,000 ~ 20,000원",0,0,0,24681011151618192122252728293031
2180,"파라디소페르두또","양식","(063) 471-8225","전북 군산시 나운동 248-14",3.1,"술 마시는 친구와 함께 , 술 못마시는 친구와 함께 , 일상데이트 , 특별한 날엔 , 스테이크 , 맥주 , 와인 , 사케/고량주/기타 , 양식 면요리","/restaurant/restimg/002/zzmenuimg/r50018217_z.jpg","/restaurant/restimg/002/menuimg/r50018217.jpg,/restaurant/restimg/002/menuimg/r50018238.jpg,/restaurant/restimg/002/menuimg/r5001821.jpg,/restaurant/restimg/002/menuimg/r5001822.jpg,/restaurant/restimg/002/menuimg/r5001823.jpg,/restaurant/restimg/002/menuimg/r50018249.jpg,/restaurant/restimg/002/r500182a.jpg","11:30 ~ 24:00","주차안됨","은파유원지 내에 있는 미제저수지 변에 자리 잡은 이탈리안 레스토랑입니다. 홀에서 조리하는 모습을 전부 볼 수 있도록 주방이 개방형으로 만들어져 있는 곳이지요. 샌드위치와 화덕피자, 스파게티 등 다양한 메뉴가 두루 인기이며 와인도 함께 마실 수 있습니다. 은파유원지 근처, 분위기 좋은 곳에서 맛있는 음식을 먹을 수 있는 ‘파라디소페르두또’ 를 추천합니다.",0,"10,000 ~ 20,000원",0,0,0,4678910111318192123242526272830
2181,"빨간병아리","한식-닭/오리요리","(051) 819-9888","부산 부산진구 부전동 242-5 2층",3.9,"어른과 함께라면 , 술 마시는 친구와 함께 , 전통 한국 음식(for 외국인) , 일상데이트 , 비오는날 , 닭볶음탕 , 소주 , 매운음식","/restaurant/restimg/005/zzmenuimg/h6016552_z.jpg","/restaurant/restimg/005/menuimg/h6016552.jpg,/restaurant/restimg/005/menuimg/h60165519.jpg,/restaurant/restimg/005/menuimg/h6016556.jpg,/restaurant/restimg/005/menuimg/h6016558.jpg,/restaurant/restimg/005/menuimg/h60165520.jpg,/restaurant/restimg/005/menuimg/h6016551.jpg,/restaurant/restimg/005/h601655a.jpg","16:00 ~ 05:00","주차안됨","빨간병아리는 빨간 양념의 매운 닭발 전문점이다. 부산에 많은 분점을 가지고 있으며, 이 곳 부전동이 본점이다. 뼈 없는 닭발과 뼈 있는 닭발을 선택하여 주문할 수 있는데, 매운 맛을 중화 시키기 위해 함께 마시는 쿨피스는 언제나 인기 있다.",0,"5,000 ~ 10,000원",0,0,0,37813232627293031
2176,"서울삼계탕","한식-닭/오리요리","(051) 245-3696","부산 중구 남포동2가 26-1",3.5,"가족외식 , 어른과 함께라면 , 특별한 날엔 , 점심식사 , 더운날 , 닭볶음탕 , 닭백숙/삼계탕 , 맥주 , 소주 , 동동주/막걸리 , 사케/고량주/기타 , 웰빙/건강식 , 몸보신 , 치맥(치킨&맥주) , 고기 보양식 , 부산 크리스마스 축제 , 부산 해맞이축제","/restaurant/restimg/001/zzmenuimg/h6015612_z.jpg","/restaurant/restimg/001/menuimg/h6015612.jpg,/restaurant/restimg/001/menuimg/h60156129.jpg,/restaurant/restimg/001/menuimg/h60156130.jpg,/restaurant/restimg/001/menuimg/h60156131.jpg,/restaurant/restimg/001/menuimg/h60156132.jpg,/restaurant/restimg/001/menuimg/h6015611.jpg,/restaurant/restimg/001/h601561a.jpg","09:00 ~ 23:00","주차안됨","1960년부터 삼계탕을 전문으로 내온 곳이다. 닭의 목과 발에 황기, 율무 씨 등의 약재를 넣어 진하게 고아 낸 육수에 잘 삶아진 영계를 담아 낸다. 이 닭의 몸통 속에는 찹쌀과 대추, 밤 등의 곡물이 채워져 있다. 기본 삼계탕과 함께 산삼, 전복 등을 첨가한 삼계탕 메뉴와 전기구이 통닭도 준비되어 있다.",0,"10,000 ~ 20,000원",0,0,0,56911151617181921222426282930
2177,"서울회관","한식-한정식","(061) 782-2326","전남 구례군 구례읍 봉동리 456 서울회관",3.3,"가족외식 , 상견례 , 돌잔치/회갑/생일 , 어른과 함께라면 , 아이와 함께라면 , 특별한 날엔 , 점심식사 , 접대 , 구례 지리산 , 구례 섬진강 벚꽃축제 , 구례 산수유꽃축제","/restaurant/restimg/009/zzmenuimg/h5027192_z.jpg","/restaurant/restimg/009/menuimg/h5027192.jpg,/restaurant/restimg/009/menuimg/h5027193.jpg,/restaurant/restimg/009/menuimg/h5027196.jpg,/restaurant/restimg/009/menuimg/h5027197.jpg,/restaurant/restimg/009/menuimg/h5027195.jpg,/restaurant/restimg/009/menuimg/h5027191.jpg,/restaurant/restimg/009/h502719a.jpg","09:00 ~ 20:00","주차안됨","40가지가 넘는 반찬이 나오는 한정식 전문점이다. KBS TV 프로그램 ‘VJ특공대’에도 소개되었다. 집 된장으로 끓인 두부가 듬뿍 들어간 된장찌개와 조기구이, 묵 무침 등 상위에 다 올리기에도 힘든 많은 반찬들이 인기이다. 주문 시 인원수에 따라 가격의 차이가 있으니 유의해야한다.",0,"30,000 ~ 50,000원",0,0,0,245101314151617182122232526283031
2178,"대원가","한식","(064) 753-3030","제주 제주시 도남동 62-1 재영샤르빌상가 101호",4.1,"가족외식 , 전통 한국 음식(for 외국인) , 일상데이트 , 점심식사 , 접대 , 국물요리 , 몸보신 , 제주 왕벚꽃축제","/restaurant/restimg/007/zzmenuimg/h6020574_z.jpg","/restaurant/restimg/007/menuimg/h6020574.jpg,/restaurant/restimg/007/menuimg/h6020575.jpg,/restaurant/restimg/007/menuimg/h6020576.jpg,/restaurant/restimg/007/menuimg/h6020577.jpg,/restaurant/restimg/007/menuimg/h60205721.jpg,/restaurant/restimg/007/menuimg/h6020571.jpg,/restaurant/restimg/007/h602057a.jpg","09:00 ~ 21:00","주차안됨","제주시청 근처 맛집 ‘대원가’를 소개합니다. 대원가의 전복은 냉동전복이 아닌 활전복을 사용하며 전복뚝배기, 활전복해물탕, 전복죽 등 싱싱한 전복을 사용합니다. 운영하시는 사장님께서는 해녀로 30년 이상 물질을 해 오셨고, 누구보다도 해산물에 대해 자신 있습니다. 또한 그날 그날 쓸 만큼 좋은 재료를 구입하여 밑반찬 등을 만들고 있습니다. 찾아주시는 손님 여러분께서 보다 맛있게 드실 수 있도록 정성을 다하겠습니다. 최고의 맛과 서비스, 친절로 손님 한 분 한 분 소중히 모시겠습니다.",0,"20,000 ~ 30,000원",0,0,0,15681011161926293031
2179,"천진포자 파미에스테이션점","분식","(02) 537-5549","서울 서초구 반포동 118-3 파미에스테이션",3.8,"가족외식 , 어른과 함께라면 , 아이와 함께라면 , 술 마시는 친구와 함께 , 외국 현지 음식(for 외국인) , 일상데이트 , 점심식사 , 주차공간 , 포장 가능 , 중식 면요리 , 기타 분식 , 블랙데이","/restaurant/restimg/006/zzmenuimg/b1022964_z.jpg","/restaurant/restimg/006/menuimg/b1022964.jpg,/restaurant/restimg/006/menuimg/b1022968.jpg,/restaurant/restimg/006/menuimg/b10229610.jpg,/restaurant/restimg/006/menuimg/b1022961.jpg,/restaurant/restimg/006/menuimg/b1022962.jpg,/restaurant/restimg/006/menuimg/b1022963.jpg,/restaurant/restimg/006/b102296a.jpg","10:00 ~ 22:00","주차가능, 주차방법: 시간제무료, 주차장소: 전용","톈진식 정통 수제만두전문점 천진포자를 소개한다. 삼청동 본점에서 시작된 명성은 압구정 갤러리아 명품관 고메이494에서 보다 많은 분들로부터 검증을 받고 파미에스테이션에서도 새롭게 만나볼 수 있다. 엄선된 재료와 신선한 요리가 있는 곳, 중국 전통의 맛과 문화가 어우러지는 곳에서 편안하게 즐기기를 바란다. 가장 민족적인 것이 세계적이라는 생각으로 중국인에게도 친숙한 전통 먹거리를 한국에 그대로 소개해 한국인과 외국인 모두에게 환영 받고 있으며 가장 서민적이고 대중적인 요리를 소개하려 노력하고 있다.",0,"5,000 ~ 10,000원",0,0,0,13681013151620212223242531
